strn	MC_b	MC_Tmin	MC_cc	MC_Tmax	MC_OGT	MC.RMSE
Colwellia BRX8.1	0.0287977099987958	225.877517344586	0.199402042684372	294.057228115779	8.60000000000002	1.33688555545767e-15
Colwellia BRX8.1	0.00565432968946478	37.3861489589638	0.913225830564682	291.431617550665	12.5	4.33271558654976e-15
Colwellia BRX8.1	0.012126582207476	163.564881076111	0.574187678600312	291.902523968226	11.5	5.22277043228451e-15
Colwellia BRX8.1	0.0242882611120456	217.924439829537	0.275313356735329	293.209626856567	9.60000000000002	2.81305189349544e-15
Colwellia BRX8.1	0.0365458746784168	235.273323408986	0.169283809859928	294.409508024503	8.5	2.03204178125506e-15
Colwellia BRX8.1	0.0606251784680001	247.8646598719	0.0949101310142368	295.568477386481	7.70000000000005	1.30421674842904e-15
Colwellia BRX8.1	0.0202225588560881	206.820065071171	0.432206303763305	292.163275808102	11	4.57756679852224e-16
Colwellia BRX8.1	0.0408492445799695	237.862561356696	0.126167958936522	294.735127639755	7.10000000000002	1.00074151062168e-15
Colwellia BRX8.1	0.00976646880654848	135.88388018291	0.471417744229403	292.501208440504	10.5	8.46103582008768e-15
Colwellia BRX8.1	0.0277799501485449	223.989927344131	0.185684838279312	294.43539670224	8.20000000000005	1.74485244536246e-15
Colwellia BRX8.1	0.0512428592945949	245.18323730402	0.134538141799318	294.392069670026	8.30000000000007	6.08094194448812e-16
Colwellia BRX8.1	0.0470969591465129	241.337105516103	0.102538271651678	295.831467796849	7.20000000000005	1.65419505046575e-15
Colwellia BRX8.1	0.0171599633489588	194.565020711655	0.47313151959529	292.188235580095	11.2	6.9021593073735e-15
Colwellia BRX8.1	0.0985704816555571	253.262366226043	0.0490493020732964	297.030442312803	7	3.49499900991139e-15
Colwellia BRX8.1	0.0274247347772112	224.072645341565	0.264534143995069	293.173453366693	9.60000000000002	2.66915717976242e-15
Colwellia BRX8.1	0.0522635357166866	245.215383456789	0.12379189017369	294.775905029593	8.10000000000002	1.43901350799954e-15
Colwellia BRX8.1	0.0575858670614902	247.127628377408	0.104057050463278	295.430941414235	7.89999999999998	2.44753191991893e-15
Colwellia BRX8.1	0.0142714882152816	180.754517276248	0.399752826412241	292.516027252209	10.2	2.58708170391554e-15
Colwellia BRX8.1	0.0199827436158663	205.719187261577	0.282253946734818	293.388096508662	9.30000000000007	1.78673486444304e-15
Colwellia BRX8.1	0.0174053498875419	196.45251654501	0.417261244348104	292.171471608815	10.5	1.03554709841456e-15
Colwellia BRX8.1	0.014887105784196	183.534439824574	0.348530805337269	293.217317627877	10	6.80594786039728e-15
Colwellia BRX8.1	0.0665912068533912	248.700514848761	0.0770035803268875	296.0204895033	7.10000000000002	4.15407418105522e-16
Colwellia BRX8.1	0.0346332600364747	232.615655598122	0.14861497895831	294.694064537679	7.60000000000002	2.18688573956263e-15
Colwellia BRX8.1	0.0186585530392781	200.947786198071	0.527243161550986	291.738285624761	11.5	2.35513868802566e-15
Colwellia BRX8.1	0.0202770452592892	206.448230057007	0.253419611132557	293.688540453652	8.80000000000007	2.51704969062119e-15
Colwellia BRX8.1	0.014607604911692	181.793725390343	0.628746645780599	291.640278090515	12	0
Colwellia BRX8.1	0.0170993806463971	196.037006687868	0.45393707493441	292.042632372486	10.9	3.67381505390047e-15
Colwellia BRX8.1	0.0154310494142242	186.192127332044	0.420195766296314	292.488173113805	10.6	1.35519990959551e-15
Colwellia BRX8.1	0.014902367126819	182.651482995231	0.38004938205243	292.856515364452	10.2	3.79267525219856e-15
Colwellia BRX8.1	0.0179097118507859	199.938801480745	0.330936107574863	292.955406859624	9.80000000000007	2.07887593796425e-14
Colwellia BRX8.1	0.0163039872352952	190.488221312237	0.253778425222003	293.847920542245	8.30000000000007	2.46008988804118e-15
Colwellia BRX8.1	0.0819193716772495	251.198794087929	0.0598547599858773	296.756396523319	7	5.55111512312578e-16
Colwellia BRX8.1	0.131438340175531	255.074096384129	0.0356347810601666	297.131531403252	6.5	2.48005037658413e-15
Colwellia BRX8.1	0.0170799238972949	194.902054271724	0.953255620653684	291.021837638567	13.3000000000001	8.95090418262362e-16
Colwellia BRX8.1	0.0130440322683094	171.996065418785	0.428291535790086	292.573885964429	10.5	2.0045598609095e-15
Colwellia BRX8.1	0.0144154674776435	179.768652528603	0.436759324442899	292.320338489979	10.5	1.45180499073994e-15
Colwellia BRX8.1	0.0200812028307499	207.135875495117	0.283708884987613	293.124046539839	9.20000000000005	2.15852026199932e-15
Colwellia BRX8.1	0.0340204842342922	233.128352269966	0.202275422462929	293.694255048131	8.89999999999998	3.84592537276713e-16
Colwellia BRX8.1	0.0624291925504426	247.187665436588	0.0765974761711509	295.999063355996	6.70000000000005	2.33146835171283e-15
Colwellia BRX8.1	0.0252605431029169	219.683371986153	0.193498233895775	294.39331704941	8.20000000000005	1.59346981103507e-15
Colwellia BRX8.1	0.0300252735638763	227.470885356076	0.216625868161172	293.746327854982	9	1.57009245868378e-16
Colwellia BRX8.1	0.0216577934778195	210.941097890041	0.296632315551412	292.98392675876	9.5	1.82428258334644e-15
Colwellia BRX8.1	0.0144680712179298	181.28199282103	0.432841551041612	292.348007763619	10.5	2.78663767572488e-15
Colwellia BRX8.1	0.0794537299215093	251.885921085329	0.0740404886416697	295.443067190473	7.20000000000005	1.51414233340151e-15
Colwellia BRX8.1	0.0181333904494441	199.620474697916	0.347709715584272	292.767207407228	10	1.46448475105398e-15
Colwellia BRX8.1	0.0240861423972131	217.220043548008	0.247904458869972	293.943611222987	9.5	1.24622225431657e-15
Colwellia BRX8.1	0.0225781938891303	213.477163023363	0.357160450366829	292.407024452708	10.3000000000001	3.07323289831327e-15
Colwellia BRX8.1	0.0247794367233067	218.849732881648	0.225562301038378	293.693975472862	8.60000000000002	1.40980839216102e-15
Colwellia BRX8.1	0.0253739621886406	219.184081501458	0.162683314554529	295.199168478015	7.5	1.24622225431657e-15
Colwellia BRX8.1	0.0325176161574878	229.698648846014	0.139805386021532	295.733444869737	7.70000000000005	9.48574968053509e-16
Colwellia BRX8.1	0.042694373477003	239.546004765847	0.132345710449999	294.923102221084	7.80000000000007	4.15407418105522e-16
Colwellia BRX8.1	0.0221095839069061	212.362875793131	0.282249923270981	293.133484872055	9.39999999999998	1.67271964871755e-15
Colwellia BRX8.1	0.0171434541005256	195.203620136332	0.331354691781101	292.588971443423	9.30000000000007	1.1970346188077e-15
Colwellia BRX8.1	0.0270453913441241	223.705389588634	0.255416949565083	293.356108545047	9.5	2.25077011836309e-15
Colwellia BRX8.1	0.0106518327164028	149.175156841089	0.469648584943974	292.522703545041	10.7	1.00534970772086e-15
Colwellia BRX8.1	0.0106671556466548	149.290292759316	0.413621715734597	292.951484643684	10.2	2.11525895502192e-15
Colwellia BRX8.1	0.0136115775851821	176.167982142826	0.55406203756876	292.121903015961	11.7	2.77777712014356e-15
Colwellia BRX8.1	0.0134637850132262	173.978292410296	0.312968395936994	293.782658935323	9.39999999999998	3.8362985106779e-15
Colwellia BRX8.1	0.0234170529275532	216.384579843313	0.358683171207896	292.333181870094	10.4	3.29392151313597e-15
Colwellia BRX8.1	0.0253488899065658	219.551803518417	0.261632500539362	293.287529119106	9.39999999999998	2.71947991102104e-16
Colwellia BRX8.1	0.016034127856169	190.520210084432	0.459725297318656	292.373995710893	11.1	1.57009245868378e-16
Colwellia BRX8.1	0.0191784306917497	203.611142539793	0.312965667009526	293.079473748857	9.70000000000005	3.0242116526305e-15
Colwellia BRX8.1	0.0230887657322627	215.175628967098	0.386684978949747	292.190692370891	10.6	1.85799894828714e-14
Colwellia BRX8.1	0.0341950338400569	232.282328744644	0.161998905753751	294.311233274893	7.80000000000007	9.61481343191782e-16
Colwellia BRX8.1	0.0403359389297358	238.795159366781	0.172161484014338	293.780400284762	8.5	1.98292172676104e-15
Colwellia BRX8.1	0.0640344963897983	249.443897088025	0.101622372464714	294.584521133282	7.60000000000002	1.24126707662364e-15
Colwellia BRX8.1	0.0413926175186118	239.127232276362	0.167102546768311	294.046913331993	8.5	1.95474934701723e-15
Colwellia BRX8.1	0.081046179625501	251.634500472371	0.066986666431981	295.828290487932	7	1.65419505046575e-15
Colwellia BRX8.1	0.0251199134555633	218.492021204229	0.183669320677221	295.011967663971	8.20000000000005	7.19506753999772e-16
Colwellia BRX8.1	0.0122143851422355	164.643441004368	0.278989200467945	294.008957860847	8.39999999999998	2.71947991102104e-16
Colwellia BRX8.1	0.155642560852473	256.722159911778	0.0321944999945329	296.87497575384	6.70000000000005	2.98317567149917e-15
Colwellia BRX8.1	0.0156711916308926	187.662492875702	0.369421252522103	292.65377081951	9.89999999999998	3.84592537276713e-16
Colwellia BRX8.1	0.0233256098944554	215.466280196649	0.250194958178206	293.610256174513	9.10000000000002	4.71027737605132e-16
Colwellia BRX8.1	0.0233741976840922	215.992536363981	0.267009193571258	293.292227587908	9.30000000000007	3.68219320629515e-16
Colwellia BRX8.1	0.0430206351107556	240.193993410237	0.138434548424179	294.882213071882	8.20000000000005	2.22044604925031e-16
Colwellia BRX8.1	0.0162551941143717	192.258800149469	0.460418996210233	292.17009659099	11	2.01069941544172e-15
Colwellia BRX8.1	0.0104762158152042	145.93324421079	0.401638196772307	293.044613646466	10	1.35973995551052e-15
Colwellia BRX8.1	0.0202752975784836	207.281109802429	0.248089185266663	293.821362898291	8.80000000000007	1.72352961860911e-15
Colwellia BRX8.1	0.0516547646795023	243.952119349046	0.0992760792968811	295.740549768929	7.30000000000007	6.1814601913013e-16
Colwellia BRX8.1	0.249582466570101	259.450287469739	0.0219387042082998	296.767181422708	6.89999999999998	1.38666811331198e-15
Colwellia BRX8.1	0.0169834392435022	194.608226052108	0.321442899478558	293.012819758396	9.5	2.24803028762339e-15
Colwellia BRX8.1	0.00952075149750207	134.408657011545	0.55351738493461	292.069673851289	11.1	3.67381505390047e-15
Colwellia BRX8.1	0.0197755026409488	205.392923719618	0.513101912947722	291.721108648978	11.5	1.35519990959551e-15
Colwellia BRX8.1	0.0175144972385159	197.005437322828	0.581658433226673	291.883251683207	12.1	4.21884749357559e-15
Colwellia BRX8.1	0.0428340758083005	239.376270587524	0.119895847879707	295.386376972475	7.5	2.59421849458883e-15
Colwellia BRX8.1	0.0175514551896749	196.652542912972	0.224109583167138	294.123434361346	7.80000000000007	6.08094194448812e-16
Colwellia BRX8.1	0.195633633667185	258.84327386595	0.0291747837643772	296.494853380538	7	7.85046229341888e-16
Colwellia BRX8.1	0.0423417289749569	240.383653846811	0.155850066715875	294.277005860149	8.39999999999998	1.62790650943991e-15
Colwellia BRX8.1	0.0673326256776184	249.199426451122	0.0794903723525418	296.011307748068	7.30000000000007	8.81212206892831e-16
Colwellia BRX8.1	0.034060945338257	232.588606048844	0.172321778045453	294.442090863568	8.39999999999998	5.43895982204207e-16
Colwellia BRX8.1	0.023004167225505	214.991722272871	0.263372978175728	293.292707524586	9.20000000000005	2.48253415324727e-16
Colwellia BRX8.1	0.018716753288832	201.113814693238	0.313642455663438	293.211409066512	9.80000000000007	2.02596690433928e-15
Colwellia BRX8.1	0.0643569505902925	248.238710298975	0.0839851640433588	295.623213185858	7.10000000000002	2.6668472207146e-15
Colwellia BRX8.1	0.0383452227171086	236.46437300424	0.158598061474468	294.230442544201	8.10000000000002	1.51414233340151e-15
Colwellia BRX8.1	0.0276569379413541	223.55814001952	0.156898626786698	295.433953626062	7.80000000000007	4.83934996913313e-16
Colwellia BRX8.1	0.0162961920737659	191.066223445109	0.361014341547326	292.830170961549	10	5.24866668064519e-15
Colwellia BRX8.1	0.0206807822444948	208.109560199308	0.251355982269376	293.691081546262	8.89999999999998	4.57756679852224e-16
Colwellia BRX8.1	0.0527337729283926	244.189995301989	0.0959348272711964	295.754746107317	7.20000000000005	1.18539381111297e-15
Colwellia BRX8.1	0.034324891572132	232.903356822762	0.172495796945309	294.308849082788	8.30000000000007	1.57009245868378e-16
Colwellia BRX8.1	0.0352340528960164	233.922006225303	0.164490134063675	294.70525329709	8.5	1.16969253758955e-15
Colwellia BRX8.1	0.0238035933516072	216.565424895777	0.28105490599037	293.053194083067	9.5	4.74806966640331e-15
Colwellia BRX8.1	0.0488392243124278	242.080093437695	0.0975077519048536	296.039221013257	7.10000000000002	1.92296268638356e-16
Colwellia BRX8.1	0.0604613680493118	247.808179560087	0.0980546272317794	295.440447897168	7.70000000000005	3.91737281821344e-15
Colwellia BRX8.1	0.0427412474154287	239.060649036717	0.119440841066023	295.235942756919	7.30000000000007	2.35513868802566e-15
Colwellia BRX8.1	0.0422235656570763	239.026360015451	0.128232806220346	295.004098084989	7.60000000000002	2.31555370595762e-15
Colwellia BRX8.1	0.012518649618865	166.882118349401	0.826307104724925	291.378218129066	12.8000000000001	4.44366678924213e-15
Colwellia BRX8.1	0.0256780075277044	219.939915836188	0.199006391230281	294.003175540247	8.10000000000002	2.24803028762339e-15
Colwellia BRX8.1	0.0465754620211573	241.834858436515	0.120748140701002	294.571052533832	7.20000000000005	1.13899359547771e-15
Colwellia BRX8.1	0.0294208640462561	226.784960087169	0.192452757057187	293.976204200245	8.30000000000007	1.55431223447522e-15
Colwellia BRX8.1	0.041181635516446	238.010511056755	0.135559135374405	294.738589614808	7.60000000000002	9.08756711201214e-16
Colwellia BRX8.1	0.0235313559544858	216.469438523282	0.248594533983362	293.699645143103	9.20000000000005	4.71027737605132e-16
Colwellia BRX8.1	0.0459693551939145	241.792975560268	0.124193166820498	295.222333723594	8	5.55111512312578e-16
Colwellia BRX8.1	0.0412340623011681	238.975957078132	0.146501108143815	294.471682372038	8	2.18124215405219e-15
Colwellia BRX8.1	0.0197998866621026	205.535808803937	0.242717529555007	293.838132235304	8.60000000000002	6.08094194448812e-16
Colwellia BRX8.1	0.0125490416309318	166.965777317282	0.60410627326535	291.695565155823	11.6	8.47340948655004e-16
Colwellia BRX8.1	0.0642123906178104	247.95329760294	0.0817171462633176	295.699898050982	7	2.51704969062119e-15
Colwellia BRX8.1	0.0533378902464713	244.915015640718	0.104435663990768	295.522084902356	7.60000000000002	1.81071895591912e-15
Colwellia BRX8.1	0.0147515826550571	182.679939770322	0.523805179149562	291.943567371076	11.3000000000001	1.12675330899894e-15
Colwellia BRX8.1	0.0199449419894154	206.706264006664	0.517130622271906	291.775332520487	11.6	1.17626020592715e-15
Colwellia BRX8.1	0.0137588833734611	176.413551938255	0.476393177795468	292.297069169561	11	6.75322301446426e-16
Colwellia BRX8.1	0.0143571895460251	180.513637527171	0.434287775012703	292.471552248563	10.7	2.78663767572488e-15
Colwellia BRX8.1	0.0449211452842136	242.22255188587	0.166263329510125	293.667219156212	8.5	8.15843973306311e-16
Colwellia BRX8.1	0.0390815885083129	237.402622337992	0.1471628975365	294.472371551814	7.89999999999998	8.75951191473517e-16
Colwellia BRX8.1	0.0463240978808855	241.893912737084	0.123076277155895	294.860559376174	7.60000000000002	1.59733277382148e-15
Colwellia BRX8.1	0.00975714181485437	138.23099954383	0.381204731220242	293.219496110101	9.70000000000005	1.0295784775289e-15
Colwellia BRX8.1	0.048796837527377	242.228680130081	0.0960315949029915	296.526974970329	7.5	1.20601090127794e-15
Colwellia BRX8.1	0.0607764703153708	248.136190252436	0.099922723792047	295.060206457952	7.60000000000002	1.46027039770912e-15
Colwellia BRX8.1	0.0201134786263395	206.183188768026	0.239076377543066	294.057228388366	8.70000000000005	4.24360876519012e-15
Colwellia BRX8.1	0.071791067856483	250.813936866749	0.0864095881979794	295.253751878579	7.5	1.42177919158667e-15
Colwellia BRX8.1	0.018356641650158	199.703808366522	0.248948109326768	293.754662438465	8.5	2.2698563362523e-15
Colwellia BRX8.1	0.0171350133096624	195.098160441968	0.2426362079229	294.250504044395	8.5	6.1814601913013e-16
Colwellia BRX8.1	0.02784306616594	223.938933331957	0.171870078319779	294.919147713951	8.10000000000002	4.83934996913313e-16
Colwellia BRX8.1	0.0747031993974124	250.37915296939	0.0695517271040281	295.942891603376	6.89999999999998	1.74131677314705e-15
Colwellia BRX8.1	0.0291945828202021	226.365870732718	0.20043968972549	294.039087520671	8.60000000000002	4.71027737605132e-16
Colwellia BRX8.1	0.0133344575596292	172.415614969815	0.689501758455159	291.520729956752	12.2	2.77777712014356e-15
Colwellia BRX8.1	0.0222513465448752	212.422214633445	0.225982389432477	293.720480442836	8.30000000000007	1.92296268638356e-16
Colwellia BRX8.1	0.0137302623025942	176.815164381928	0.834468280645227	291.244754169751	12.8000000000001	4.44921097953219e-15
Colwellia BRX8.1	0.0282632310187703	225.415268116873	0.232527981136533	293.423214379779	9	1.22124532708767e-15
Colwellia BRX8.1	0.0246726845084575	218.232656649489	0.220323416428075	293.71831264286	8.39999999999998	2.22044604925031e-16
Colwellia BRX8.1	0.297094922897563	260.079030793595	0.0196933818588486	295.986523405791	6.5	3.30699268160794e-15
Colwellia BRX8.1	0.0375599796380188	236.369601863236	0.167353970266891	294.284645817592	8.5	1.39552870259424e-15
Colwellia BRX8.1	0.118846410657294	254.685407362165	0.0400446231868611	297.056454360037	6.70000000000005	1.8742721836922e-15
Colwellia BRX8.1	0.0660824221465552	250.052968704689	0.105909149011487	294.635957786609	7.89999999999998	8.08254562088053e-16
Colwellia BRX8.1	0.0246544816374314	217.836612194042	0.185003742033242	294.240889305157	7.5	5.57880165459373e-16
Colwellia BRX8.1	0.0450877953191049	240.431306514377	0.111648707311876	295.269134204217	7.10000000000002	1.34607388046849e-15
Colwellia BRX8.1	0.0323202953268263	230.604131498855	0.189190698741235	293.960719129295	8.5	2.55351295663786e-15
Colwellia BRX8.1	0.0162855639851802	191.381804969413	0.507159571892923	291.954024179543	11.3000000000001	3.89844820116268e-15
Colwellia BRX8.1	0.0170037231779549	194.699710891629	0.534373782110921	291.821264036988	11.5	2.33411024304393e-15
Colwellia BRX8.1	0.0158319311454511	188.845686120054	0.384174428857009	292.55999321836	10.1	1.6679599951992e-14
Colwellia BRX8.1	0.0201314976792919	206.673414854975	0.305080127921627	293.090965869532	9.60000000000002	1.22628141165784e-15
Colwellia BRX8.1	0.0181423500171995	199.697979445271	0.329461500400302	292.798990433076	9.60000000000002	7.94798730345622e-16
Colwellia BRX8.1	0.017878426808253	198.912512432499	0.344211601800952	292.730934187243	9.89999999999998	3.18887285829407e-16
Colwellia BRX8.1	0.0258006236957154	220.73204313642	0.246528291726859	293.544709952277	9.30000000000007	7.0216669371534e-16
Colwellia BRX8.1	0.111387638946899	254.183082794325	0.0453307958140191	296.241030041594	6.39999999999998	8.54583310691029e-16
Colwellia BRX8.1	0.0156124143572482	187.418233449256	0.403678919718006	292.648796803824	10.5	1.67271964871755e-15
Colwellia BRX8.1	0.0352331908874109	232.713843626242	0.130454618505229	295.561202325327	7.39999999999998	1.07640115874304e-15
Colwellia BRX8.1	0.0156851648615932	188.174900391454	0.244518672700883	294.264212723818	8.30000000000007	7.10889595793335e-16
Colwellia BRX8.1	0.0236671606828837	216.214623774009	0.212809075057642	294.049735105796	8.39999999999998	1.93892115658267e-15
Colwellia BRX8.1	0.0649511666553235	248.44412224348	0.082237758455226	295.55822441742	7	1.48226208227727e-15
Colwellia BRX8.1	0.0188424113941494	201.699113206829	0.24527301197946	293.544387379295	8.20000000000005	1.83438948940332e-15
Colwellia BRX8.1	0.018418072765677	200.237765128171	0.289500662186552	293.447493338426	9.39999999999998	4.71027737605132e-16
Colwellia BRX8.1	0.0289068332589466	225.53392661927	0.211304073541972	293.658309613149	8.60000000000002	1.74131677314705e-15
Colwellia BRX8.1	0.0732610690862885	249.231018696098	0.061911145625629	296.770126492361	6.70000000000005	4.57756679852224e-16
Colwellia BRX8.1	0.0368316804778056	235.346979722887	0.169555963463819	294.387375688061	8.5	5.87474804595221e-16
Colwellia BRX8.1	0.0524226724987472	244.406092191272	0.096970003147748	295.860532353858	7.39999999999998	1.80731214395321e-15
Colwellia BRX8.1	0.0161915930913123	191.712907091968	0.543762167874267	291.8033999128	11.6	3.2845531167085e-15
Colwellia BRX8.1	0.0876080488076864	254.065288810093	0.0790589110059726	294.884940840706	7.60000000000002	1.05325004057301e-15
Colwellia BRX8.1	0.0436214333241574	240.641868745872	0.131439247220688	294.790093199325	7.80000000000007	1.38221651879586e-15
Colwellia BRX8.1	0.0116873076397071	159.584683856365	0.521429021599924	292.105158470085	11.1	1.55827227206398e-15
Colwellia BRX8.1	0.0266556465898108	222.313269238318	0.2236276531893	293.908614195533	9	2.28878339926112e-15
Colwellia BRX8.1	0.028642558939776	225.972504263485	0.217930247912349	293.887976018341	9	2.18406576967323e-15
Colwellia BRX8.1	0.0457927691043107	241.471155847081	0.125635057785232	294.750608302627	7.60000000000002	4.9960036108132e-16
Colwellia BRX8.1	0.0158120786210109	188.633695949896	0.333124665900362	293.155146108069	9.70000000000005	3.5108334685767e-16
Colwellia BRX8.1	0.0279290267427084	223.875532035953	0.168014304982298	294.807466491413	7.80000000000007	2.04112019628891e-15
Colwellia BRX8.1	0.0202552772829389	206.698242858202	0.254724802798301	293.382490968488	8.60000000000002	1.23753767287171e-15
Colwellia BRX8.1	0.0115346551468001	158.148742183343	0.632302659316096	291.69400523134	11.7	3.5561814333389e-15
Colwellia BRX8.1	0.0296331309510898	225.830745718409	0.134165431858532	296.011000135493	7.20000000000005	6.1814601913013e-16
Colwellia BRX8.1	0.0393602505596406	237.820911243931	0.175986567609616	293.749500335649	8.5	8.15843973306311e-16
Colwellia BRX8.1	0.0280262781148856	224.047114915019	0.172122136113757	294.780988176176	8	4.57756679852224e-16
Colwellia BRX8.1	0.0867700919607216	253.27419124246	0.0687414957974106	295.875244909484	7.5	1.6429800394567e-15
Colwellia BRX8.1	0.0192288991813477	203.690881400211	0.321164317807999	293.096340775466	9.89999999999998	1.59346981103507e-15
Colwellia BRX8.1	0.0369037980007002	235.233670335709	0.149875464245279	294.544729428422	7.80000000000007	1.26706558695326e-15
Colwellia BRX8.1	0.0135721868020872	174.512536906884	0.514004899457634	292.062966519541	11.2	1.57009245868378e-16
Colwellia BRX8.1	0.0226515599505754	213.621425685067	0.213839164548974	294.152213326059	8.30000000000007	2.39406923761541e-15
Colwellia BRX8.1	0.0279235077060023	224.877700800218	0.232844792366617	293.581014491081	9.10000000000002	4.82915111697658e-15
Colwellia BRX8.1	0.0105268613973376	146.755483490074	0.353421063059696	292.917012070208	8.89999999999998	1.06053905516117e-15
Colwellia BRX8.1	0.0337196627824692	232.190362198342	0.163815228839408	294.552314658085	8.10000000000002	6.08094194448812e-16
Colwellia BRX8.1	0.165446950612209	256.844131605172	0.0296526498272112	297.249915941954	6.80000000000007	3.53706671109544e-15
Colwellia BRX8.1	0.0152919484020792	186.178473807832	0.496854348038076	292.146398299068	11.3000000000001	1.35519990959551e-15
Colwellia BRX8.1	0.0152818871108403	186.495387586296	0.311521097701167	293.31954581359	9.30000000000007	1.02357505330418e-15
Colwellia BRX8.1	0.0132608307065728	172.610693540969	0.354327911883071	293.090602260941	9.70000000000005	2.57992517096955e-15
Colwellia BRX8.1	0.0471913009493772	242.828455399055	0.143130167762115	294.211138796079	8.10000000000002	2.28339167587278e-15
Colwellia BRX8.1	0.0390080183139053	237.493932341154	0.164281166780531	294.319019290135	8.5	1.94209711474168e-15
Colwellia BRX8.1	0.0132001395307661	172.45900830789	0.551619081490574	291.967480223312	11.5	3.5561814333389e-15
Colwellia BRX8.1	0.0294439139304421	227.478073449302	0.230377500211823	293.517816383419	9.20000000000005	3.24253554373715e-15
Colwellia BRX8.1	0.0171297559921681	195.265155456688	0.33352062518859	292.682640736129	9.5	3.19900318107001e-15
Colwellia BRX8.1	0.058295726744681	247.745839683529	0.119427169510435	294.667842316646	8.20000000000005	9.01949448976587e-16
Colwellia BRX8.1	0.0118687957647339	161.703239796914	0.314920711955246	293.376380981754	8.80000000000007	1.56616230869332e-15
Colwellia BRX8.1	0.0172719193516381	195.185283552894	0.226925725422434	294.410674267091	8.10000000000002	1.46448475105398e-15
Colwellia BRX8.1	0.0454589052776127	241.639724607142	0.129445861758757	294.606431436371	7.70000000000005	1.57009245868378e-16
Colwellia BRX8.1	0.0684624838009768	249.977986267985	0.0891229932768853	295.067107630055	7.39999999999998	4.29987528494926e-16
Colwellia BRX8.1	0.0130391418989895	171.245237682878	0.571312575437116	291.940517344217	11.6	1.00534970772086e-15
Colwellia BRX8.1	0.0268696999110893	222.256642295431	0.24204781591623	293.583345432383	9.30000000000007	1.83102671940889e-15
Colwellia BRX8.1	0.0437387562356084	240.984030872004	0.147271376428823	294.546527276529	8.39999999999998	9.67869993826625e-16
Colwellia BRX8.1	0.0223058032441281	213.175653126709	0.269884426005362	293.395234761965	9.39999999999998	2.27528013451375e-15
Colwellia BRX8.1	0.0195127621528718	205.087388155035	0.277370418881043	293.396802548377	9.20000000000005	3.21964677141295e-15
Colwellia BRX8.1	0.052551878867856	245.192129991909	0.121744903630116	294.599389878334	7.80000000000007	1.86438149626896e-15
Colwellia BRX8.1	0.0141471649623211	178.866015852597	0.268122678966859	294.146790899239	8.60000000000002	1.90687066551539e-15
Colwellia BRX8.1	0.0227208513361765	213.846247685181	0.227118438347258	294.007228926112	8.70000000000005	2.05015841110649e-15
Colwellia BRX8.1	0.0486570190653578	243.463075682339	0.131680887568528	294.60608701556	8.10000000000002	2.5438405243138e-15
Colwellia BRX8.1	0.0346238407219234	233.15534955504	0.196797294757361	293.584281443747	8.60000000000002	8.8295891268391e-16
Colwellia BRX8.1	0.0516527670582546	244.552435706654	0.110514190137194	295.273211370056	7.70000000000005	1.06488851588098e-15
Colwellia BRX8.1	0.0638474582150198	248.19880944946	0.0822880260899106	296.110231266001	7.39999999999998	2.54626207700331e-15
Colwellia BRX8.1	0.00981113710406872	136.217191551886	0.420623581930653	292.490920209719	9.70000000000005	9.84599460088598e-15
Colwellia BRX8.1	0.0151907206705984	185.754824736947	0.50867027395362	291.859977655588	11.1	1.83522921912888e-15
Colwellia BRX8.1	0.0233966897333645	215.961847894544	0.273569560641869	293.14669523076	9.39999999999998	2.10064054244891e-15
Colwellia BRX8.1	0.0703322075375249	249.967364030513	0.0787365186353866	295.974109823371	7.39999999999998	1.62411626795398e-15
Colwellia BRX8.1	0.180795172234871	257.691628280546	0.0283774406749415	296.996769652993	6.80000000000007	3.17337399201733e-15
Colwellia BRX8.1	0.0301906748099639	227.527120825203	0.194200537141705	293.866201852458	8.30000000000007	3.5108334685767e-16
Colwellia BRX8.1	0.0154741999828544	187.684720103851	0.421306123112778	292.304468117016	10.5	3.56310681756815e-15
Colwellia BRX8.1	0.0106766408410219	149.487850676424	0.506996424997804	292.258821805916	10.9	8.88178419700125e-16
Colwellia BRX8.1	0.123060590162505	256.504599922234	0.0483948636193415	296.011050849854	7.20000000000005	1.24622225431657e-15
Colwellia BRX8.1	0.0170777098342696	194.464844140794	0.286202398760124	293.361533044055	9	1.23129689848616e-15
Colwellia BRX8.1	0.0139132012207108	176.993731475122	0.670724377706913	291.628551845508	12.2	2.11525895502192e-15
Colwellia BRX8.1	0.0315381640444807	229.197048280314	0.161555274573945	294.737437298906	7.89999999999998	2.25350661799788e-15
Colwellia BRX8.1	0.021066182861368	208.679879278745	0.235016677114986	293.803402190816	8.5	4.20860933237341e-15
Colwellia BRX8.1	0.0162339054374329	191.81104448262	0.303804945002508	293.452901863643	9.39999999999998	5.20740757162067e-16
Colwellia BRX8.1	0.10412556561344	252.845760960789	0.0425771595323706	297.204567057133	6.39999999999998	2.64829501481247e-15
Colwellia BRX8.1	0.0749254188855205	250.231498224676	0.0686308057019502	296.195213472494	7	1.94209711474168e-15
Colwellia BRX8.1	0.0271923756549797	222.982261378211	0.192505579497378	294.471958528553	8.5	4.57756679852224e-16
Colwellia BRX8.1	0.0137731257182771	176.624143519099	0.578281254283823	291.91157588858	11.7	1.90687066551539e-15
