Clade	j	b	Tmin	c	Tmax	topt	resid
756	Clade A1	756	0.064360465287657	248.421045927382	0.100877732905802	293.392316390529	6.39999999999998	1.60214837948278e-15
757	Clade A1	757	0.351266873226546	263.86711266009	0.0184327767041457	298.101806363274	9.30000000000001	1.57009245868378e-16
761	Clade A1	761	0.04086880592293	242.677936798356	0.20631984893077	296.682587456298	12.6	8.08254562088053e-16
762	Clade A1	762	0.0510881412052434	250.197124704211	0.26452171084641	293.299749096166	11.6	2.46509516257093e-15
763	Clade A1	763	0.0364442459487941	238.579966920219	0.196730772082289	293.979361998978	9.5	7.85046229341888e-16
764	Clade A1	764	0.0324343705486669	229.659957360292	0.111713228392065	300.9612513542	10.5	1.92296268638356e-16
765	Clade A1	765	0.0427974923712741	244.897555172536	0.156221792381766	298.216698859563	12.5	1.09906472107864e-15
768	Clade A1	768	0.230686215345772	262.963533167177	0.037031616516743	294.205182625521	7.60000000000002	2.0114655421281e-15
773	Clade A1	773	0.159871141282436	261.277614803652	0.0488327005416192	295.748771536406	8.60000000000002	1.54636173612489e-15
776	Clade A1	776	0.0638324762969414	254.618944815268	0.192257255490253	292.659696951915	10	4.95046193363192e-15
778	Clade A1	778	0.0434598681627819	244.210855175677	0.243719259648561	294.211480757785	11.4	1.05325004057301e-15
779	Clade A1	779	0.0445824246162173	242.9715324857	0.240077599092154	292.224681534145	9.39999999999998	8.50288061212136e-14
780	Clade A1	780	0.187598232320518	258.414210275199	0.0205269351705162	301.890689825621	9.39999999999998	1.36426489299396e-15
786	Clade A1	786	0.00984459658970339	137.659218550103	0.638508837826302	291.358399094106	11.2	4.3924020547866e-15
789	Clade A1	789	0.00801445935470184	103.223299335427	0.621111884354091	292.333162775761	11.7	2.77777712014356e-15
791	Clade A1	791	0.0679122164901779	259.218297259218	0.285773025507297	291.94876401579	11.6	3.8909317787439e-15
792	Clade A1	792	0.0196063499336391	206.486721779751	0.453921262196743	292.287808961849	11.4	2.55592534542023e-15
802	Clade A1	802	0.0254110784552931	222.581832235838	0.331893331916554	293.008776233846	10.8	6.14446009717793e-15
805	Clade A1	805	0.0364649355875769	240.527221775771	0.329295524271557	292.334254686993	11	6.03311985667144e-15
806	Clade A1	806	0.0830900846141009	252.153192751892	0.0521486084846402	300.136534070902	9.10000000000002	9.99200722162641e-16
807	Clade A1	807	0.0724867369482138	256.185253228244	0.123951441917368	293.366613274799	8.80000000000001	3.36793067037655e-15
809	Clade A1	809	0.0864470334735491	260.228406147356	0.150287058259607	292.696038950619	9.80000000000001	1.90444513474924e-15
811	Clade A1	811	0.0810238132725857	258.099295923173	0.152070221384806	292.737618092498	9.5	1.43042230579539e-15
813	Clade A1	813	0.121338676768289	258.706573414336	0.0612957940261352	295.229770114291	8.10000000000002	3.18306962717317e-15
814	Clade A1	814	0.0784086246577457	256.909590867391	0.124921344826599	293.219386281158	8.89999999999998	2.0114655421281e-15
816	Clade A1	816	0.756685538026801	264.90962764338	0.00974789439462799	294.23259405969	7.10000000000002	3.09073009565065e-15
818	Clade A1	818	0.215124229425513	258.913222746725	0.0231332485784058	297.981736805034	7.5	8.59975056989852e-16
821	Clade A1	821	0.0218204193428726	212.794624099655	0.394738377085122	292.569042714697	11	4.29987528494926e-16
822	Clade A1	822	0.0148726394782134	184.706583157151	0.423744085356727	294.593280452011	12.7	1.3414875847489e-15
832	Clade A1	832	0.0221528627800296	212.616110394162	0.234896668163299	293.275515977333	8.19999999999999	1.2719202621569e-15
835	Clade A1	835	0.178604719957386	262.219152500255	0.0441086439995823	295.556475168181	8.60000000000002	3.11456641346587e-15
836	Clade A1	836	0.0361435463599574	237.862631094239	0.333977106311128	292.071139965154	10.7	4.07921986653156e-15
837	Clade A1	837	0.136817991803691	258.780078806757	0.0666278918100616	292.955389782428	6.80000000000001	1.46132512547228e-15
839	Clade A1	839	0.0754334806498234	250.840109891083	0.0772325254480796	295.578944621799	7.19999999999999	2.04112019628891e-15
842	Clade A1	842	0.0991950337259786	253.223167319735	0.0322780999091629	305.553252267449	11.1	1.50188186981078e-15
844	Clade A1	844	0.186081845226902	260.930589379803	0.0415901343358132	293.178310328125	6.39999999999998	8.67111901826273e-16
845	Clade A1	845	0.0661775191525079	253.719693410155	0.15429458228699	293.742180319267	9.69999999999999	6.1814601913013e-16
846	Clade A1	846	0.0302887699925968	225.612082857305	0.331276955451696	294.008588314968	11.9	6.37774571658814e-16
847	Clade A1	847	0.0280399598171772	226.483553275993	0.199194819917627	297.566780984554	11.8	1.08211154978932e-15
849	Clade A1	849	0.0333733940591496	233.669412970857	0.404812471240075	292.478984807032	11.9	1.57009245868378e-16
853	Clade A1	853	0.183976637658751	265.498359049515	0.058216229222731	295.423188412019	10.2	9.37136091846099e-16
854	Clade A1	854	0.0232919375419568	221.900512577899	0.491893019019098	292.004715144586	12	1.3414875847489e-15
863	Clade A1	863	0.0534709853135444	249.67970957256	0.224493593612346	293.422856699653	10.8	1.83774610609775e-15
868	Clade A1	868	0.077497538801268	254.356091062519	0.0910405170529165	293.995351037509	7.60000000000002	2.98936698014091e-15
874	Clade A1	874	0.0514365008162079	248.858783894997	0.308056293252253	292.101962196386	11.1	2.20372978102281e-15
881	Clade A1	881	0.0295216709295664	232.082451581318	0.253074675331587	295.51580066241	12	8.59616659367706e-15
882	Clade A1	882	0.0306373592371468	232.670437256467	0.328697922833678	291.960165770848	10.2	1.68373658217015e-15
886	Clade A1	886	0.0316097128803874	236.142033932307	0.237320555419324	294.493371876931	10.9	2.48253415324727e-16
887	Clade A1	887	0.077313570714803	255.942504878997	0.116809187500433	294.153025352599	9.19999999999999	2.28069103427033e-15
889	Clade A1	889	0.0538263227329621	251.79430988807	0.234813953539594	292.990050708595	10.9	5.0876810486276e-16
890	Clade A1	890	0.0980259637644084	258.119362913744	0.102477310733739	292.893424844291	8.10000000000002	4.57487331973739e-15
892	Clade A1	892	0.234482419246623	260.988693971407	0.0244407084758506	296.6979173085	7.60000000000002	2.47507534574342e-15
894	Clade A1	894	0.0433284032098304	244.769214287511	0.323997820766371	292.058925574628	11	2.23152066183749e-15
895	Clade A1	895	0.0566288882494656	247.704437374799	0.101135598654435	296.296541817421	8.60000000000002	7.85046229341888e-16
898	Clade A1	898	0.0131482716080682	177.332578932642	0.980424779040408	291.743477854998	14	1.57009245868378e-16
899	Clade A1	899	0.0447869402781436	244.82504035688	0.136491565052932	297.212247069918	10.7	7.10889595793335e-16
900	Clade A1	900	0.0756548549673595	255.638577715935	0.092060061473628	296.831288222518	10.1	1.79705295713524e-15
908	Clade A1	908	0.0547685847949038	247.07238488031	0.14330341534838	293.678761308862	8.30000000000001	1.90120628013532e-15
909	Clade A1	909	0.0321961047382224	231.169834759623	0.135437995156926	299.010513328348	10.6	7.44760245974182e-16
917	Clade A1	917	0.0525348442639778	251.030302256722	0.262547754935988	292.114132149793	10.5	3.02675792878473e-15
918	Clade A1	918	0.140019288799129	263.862588652765	0.07608640706981	293.614333705962	9.19999999999999	1.32531057087807e-15
919	Clade A1	919	0.028182446918701	227.39675058346	0.274800568844915	294.361557824855	11.1	8.95090418262362e-16
920	Clade A1	920	0.0768028557487344	253.784254430997	0.0907029859719636	293.904843283279	7.39999999999998	2.66279997056783e-15
922	Clade A1	922	0.0381330931622683	239.121605575522	0.224312647592957	293.899545682929	10.3	2.90997058051826e-15
926	Clade A1	926	0.129226442545975	261.18187702217	0.0643725212848202	295.465843566086	9.19999999999999	1.85111170842112e-15
929	Clade A1	929	0.0205380979869812	203.215005619076	0.434926018929669	292.381601828109	11.1	2.36297610964806e-15
931	Clade A1	931	0.100489374111124	262.242810447458	0.14179375584234	293.15759534449	10.4	1.23354721452463e-14
933	Clade A1	933	0.0991854227889728	255.098122388467	0.0671630383951815	294.492084976122	6.89999999999998	4.19100001107273e-16
936	Clade A1	936	0.0488830960749744	248.89778797486	0.370105721280722	292.395501636589	12.2	4.26244680006348e-15
937	Clade A1	937	0.0377204559346535	239.971358704564	0.363554770000836	291.366757241651	10.6	4.39906172736902e-15
939	Clade A1	939	0.172842807296452	260.564971660696	0.0488361812408646	293.563388918052	6.89999999999998	2.82889096730819e-15
941	Clade A1	941	0.0282560331634543	228.813910291894	0.553745862949118	292.620906658735	13.3	2.77999490662071e-15
944	Clade A1	944	0.0123712030446785	163.593137362215	0.249059359225524	295.930757225896	9.19999999999999	7.85046229341888e-16
945	Clade A1	945	0.143387985629422	256.169650557992	0.0305151747312409	299.245103186477	7.80000000000001	1.54237111854025e-15
950	Clade A1	950	0.197644757784558	263.654587212882	0.0520603028419889	292.916849317044	7.69999999999999	8.52778486478535e-16
956	Clade A1	956	0.0601466266136731	249.824986235501	0.095422036324079	296.141559614757	8.5	1.65419505046575e-15
959	Clade A1	959	0.044155241505934	243.008313249554	0.184030805174282	292.318092920356	8	3.8362985106779e-15
968	Clade A1	968	0.0151812796364442	188.263389839305	0.565869942330204	292.045165278893	11.9	1.89064168386892e-15
969	Clade A1	969	0.110995535113797	260.883354351273	0.0762187482301365	297.269727728113	11	6.46031518324371e-15
971	Clade A1	971	0.038708007030046	237.288459828348	0.176758199153423	294.517143368454	9.10000000000002	1.39110546261608e-15
972	Clade A1	972	0.0474061482605825	249.952054860794	0.308717453091744	292.999694013581	12	1.24622225431657e-15
973	Clade A1	973	0.0291558846354113	228.017504150418	0.260461534015055	292.774944797194	9.30000000000001	5.66104886700368e-16
975	Clade A1	975	0.0536346389452909	246.75871245525	0.191682779927329	292.516581429541	8.80000000000001	3.42373772557398e-15
977	Clade A1	977	0.0430023053828354	245.099874416296	0.378006645645254	292.304904848659	12	3.91422506935783e-15
984	Clade A1	984	0.069336731083178	253.898163063238	0.199424426801051	292.933666164161	10.3	6.5681679907166e-16
996	Clade A1	996	0.0541882593265631	249.857324142301	0.158505527342987	294.288006902137	9.80000000000001	2.40177962549203e-15
997	Clade A1	997	0.132435133252201	259.32245979547	0.0585522603628751	292.953862162668	6.60000000000002	2.09770463529448e-15
998	Clade A1	998	0.0221087918874831	214.275508086654	0.518225819097459	292.124538239619	12.1	1.5740127955197e-15
999	Clade A1	999	0.0793344243546534	251.269695410396	0.048805389688483	297.160660531178	6.39999999999998	4.04127281044027e-16
1003	Clade A1	1003	0.0335564705655917	238.854516525741	0.46731126813085	292.55179185992	12.8	1.33688555545767e-15
1004	Clade A1	1004	0.0195073535887841	208.946849911603	0.528810124219243	292.045428501316	12	1.24523279623733e-14
1005	Clade A1	1005	0.383154077125981	262.0638751392	0.0154050438585987	297.289656782198	7.80000000000001	1.46027039770912e-15
1007	Clade A1	1007	0.0730012491013204	252.665587712641	0.100244699511761	293.528102268447	7.30000000000001	2.51276117641114e-15
1017	Clade A1	1017	0.0336549437911197	234.258538841438	0.215360153846299	294.910043164064	10.5	1.00534970772086e-15
1020	Clade A1	1020	0.485733766639595	263.55808569858	0.0118476287824329	298.37218626678	8.80000000000001	1.91332371497644e-15
1028	Clade A1	1028	0.00648753362158874	66.9401596050941	0.557126268373295	292.718159104335	11.1	9.78131057994458e-15
1030	Clade A1	1030	0.20664737206288	261.900103845509	0.0265598680994533	300.339728378038	10.4	1.06488851588098e-15
1031	Clade A1	1031	0.0300218127353358	227.984724606258	0.133431346042362	296.419171568523	7.80000000000001	7.52989890787122e-16
1034	Clade A1	1034	0.085973512986015	256.801005094282	0.0952538820392237	293.630007104312	8.10000000000002	2.08370258593365e-15
1038	Clade A1	1038	0.0837833016950821	256.913426807314	0.124373952395124	294.176786615444	9.60000000000002	1.16441173166909e-15
1045	Clade A1	1045	0.118472568157075	260.161515227559	0.0957336242409048	292.359482039506	7.89999999999998	3.28079826767684e-15
1049	Clade A1	1049	0.0369558724243005	239.784315595286	0.288966190007541	293.746625815656	11.6	6.75322301446426e-16
1054	Clade A1	1054	0.0505648174029548	246.696018583027	0.164221535606244	291.414827657335	7	2.29483394604761e-15
1056	Clade A1	1056	0.0244491629433615	223.464486007945	0.330739404590074	293.008964546137	10.8	6.1814601913013e-16
1060	Clade A1	1060	0.0291444477912357	229.594711245559	0.234312931054715	293.521908311547	9.5	1.11022302462516e-16
1061	Clade A1	1061	0.0721607526519943	246.035563586289	0.0403851749402699	301.592572582551	7.10000000000002	8.95090418262362e-16
1067	Clade A1	1067	0.0254411048789439	222.273587685688	0.447443585488486	292.373159411111	11.8	1.00534970772086e-15
1075	Clade A1	1075	0.033202956881503	235.347571329644	0.418977618352351	292.223069563352	11.9	1.57009245868378e-16
1084	Clade A1	1084	0.0214584274524284	209.749091189548	0.622613336437717	292.160706719737	12.9	4.14070027132041e-15
1088	Clade A1	1088	0.138087292841204	261.122878378275	0.0839752715545627	291.752214788985	7.30000000000001	5.37742341247253e-15
1089	Clade A1	1089	0.0156389628034775	189.443271057676	0.680171342481127	291.057165420076	11.9	5.1082325348905e-15
1097	Clade A1	1097	0.0152908233823877	181.706493149642	0.323772080745589	292.19035233261	8.39999999999998	7.21644966006352e-16
1098	Clade A1	1098	0.0862282712929307	256.814980733127	0.109170164670947	294.58931893347	9.39999999999998	1.28037165255344e-15
1099	Clade A1	1099	0.22030907186494	262.531348082333	0.0353887327660508	295.183505157492	8	2.25077011836309e-15
1104	Clade A1	1104	0.238231387402653	262.912119412513	0.032236288597377	294.53896237326	7.60000000000002	1.3183167987305e-15
1109	Clade A1	1109	0.0249545302117163	221.64382120459	0.622501203404486	291.781986981409	12.8	3.5527136788005e-15
1112	Clade A1	1112	0.140107504941561	257.953019349597	0.0262656570723235	303.59630272504	10.8	9.08756711201214e-16
1113	Clade A1	1113	0.109753057560145	257.047902873939	0.0643729291481373	294.413133669934	7.19999999999999	2.12470698912666e-15
1120	Clade A1	1120	0.203054718023052	265.433399785604	0.0677389402123371	291.740937708044	8.10000000000002	1.51108654353929e-15
1124	Clade A1	1124	0.0284403243071852	229.225129047625	0.435451974574738	293.122626079139	12.7	3.35096134680114e-15
1126	Clade A1	1126	0.0903556157676015	259.197979554653	0.161178085369778	292.500252985322	9.80000000000001	1.59443642914704e-15
1130	Clade A1	1130	0.0179857532794405	201.592843978715	0.641456751552452	291.990412149846	12.7	3.12641642359973e-15
1136	Clade A1	1136	0.208464915408204	259.719541425244	0.0225662113279796	299.506892319431	8.69999999999999	1.51414233340151e-15
1142	Clade A1	1142	0.343739170828057	262.977794701282	0.0203471454682647	295.1927588531	7.30000000000001	1.37327003955667e-15
1143	Clade A1	1143	0.0397201821576957	240.1088133644	0.26369457404021	293.586408620876	11	1.04148151432413e-15
1145	Clade A1	1145	0.0305002181104129	230.384871517165	0.329551606617298	292.48134364878	10.6	1.08728194236065e-14
1148	Clade A1	1148	0.0311535673418447	233.311464778866	0.174848380566005	299.135881756272	12.9	9.28879225241625e-16
1157	Clade A1	1157	0.0952024513842526	258.971060117998	0.101094458298003	293.811197391407	8.89999999999998	8.02515403841628e-16
1164	Clade A1	1164	0.0464623776760009	246.01068348762	0.686662963235221	291.118551115875	13.2	2.77999490662071e-15
1167	Clade A1	1167	0.0364423390189368	240.044411851578	0.314713298387112	291.979023347079	10.4	1.54173166116677e-14
1168	Clade A1	1168	0.0187395074851071	204.219250078467	0.248619085294044	294.245490650274	9.10000000000002	4.00296604248672e-16
1169	Clade A1	1169	0.0197437115255045	205.785699290605	0.30552892850271	293.109429200054	9.60000000000002	3.33066907387547e-16
1180	Clade A1	1180	0.427325781155029	261.584591464329	0.0131165374355591	297.719970756044	7.69999999999999	2.81305189349544e-15
1186	Clade A1	1186	0.0709609992111568	255.91941604962	0.131433504599154	296.136936133449	11.3	9.48574968053509e-16
1187	Clade A1	1187	0.0501282482135731	248.051458574238	0.270063507033163	292.618433950571	10.9	1.57009245868378e-16
1188	Clade A1	1188	0.034345744912377	232.303497457249	0.220904411802906	292.960871229533	8.69999999999999	6.1814601913013e-16
1190	Clade A1	1190	0.0447018351918615	243.590458417171	0.183189249148674	293.866371524843	9.39999999999998	2.42984173095976e-15
1198	Clade A1	1198	0.158097884040702	258.498682486059	0.0380893068328026	296.208067376243	7.30000000000001	3.08274369962609e-15
1199	Clade A1	1199	0.0347889617755082	241.289052591507	0.449501499270279	291.494214073934	11.8	1.61364719961073e-15
